whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	0903(mpidb)	IMEx	missing_protein_evidence
P30125	1	1	uniprotkb	83333	1	0	0	0	1	0
P30126	1	1	uniprotkb	83333	1	0	0	0	1	0
P30128	1	1	uniprotkb	83333	1	0	0	0	1	0
P30130	1	1	uniprotkb	83333	1	1	0	1	1	0
P30131	1	1	uniprotkb	83333	1	0	0	0	1	0
P30136	1	1	uniprotkb	83333	1	0	0	0	1	0
P30137	1	1	uniprotkb	83333	1	0	0	0	1	0
P30138	1	1	uniprotkb	83333	1	0	0	0	1	0
P30139	1	1	uniprotkb	83333	1	0	0	0	1	0
P30140	1	1	uniprotkb	83333	1	0	0	0	1	0
P30143	1	1	0	0	0	0	0	0	0	1
P30147	1	1	uniprotkb	83333	1	0	0	0	1	0
P30149	1	1	0	0	0	0	0	0	0	0
P30176	1	1	uniprotkb	83333	1	0	0	0	1	0
P30177	1	1	uniprotkb	83333	1	0	0	0	1	0
P30178	1	1	uniprotkb	83333	1	0	0	0	1	0
P30192	1	1	uniprotkb	83333	1	0	0	0	1	1
P30235	1	1	uniprotkb	83333	1	0	0	0	1	0
P30744	1	1	uniprotkb	83333	1	0	0	0	1	1
P30745	1	1	uniprotkb	83333	1	0	0	0	1	0
P30748	1	1	uniprotkb	83333	1	1	0	0	1	0
P30749	1	1	uniprotkb	83333	1	0	0	0	1	0
P30750	1	1	uniprotkb	83333	1	0	0	0	1	0
P30843	1	1	uniprotkb	83333	1	0	0	0	1	0
P30844	1	1	uniprotkb	83333	1	0	0	0	1	0
P30845	1	1	uniprotkb	83333	1	0	0	0	1	0
P30847	1	1	uniprotkb	83333	1	0	0	0	1	0
P30850	1	1	uniprotkb	83333	1	0	0	0	1	0
P30852	1	1	0	0	0	0	0	0	0	1
P30855	1	1	uniprotkb	83333	1	0	0	0	1	0
P30859	1	1	uniprotkb	83333	1	0	0	0	1	0
P30860	1	1	uniprotkb	83333	1	0	0	0	1	0
P30863	1	1	uniprotkb	83333	1	0	0	0	1	0
P30864	1	1	uniprotkb	83333	1	0	0	0	1	1
P30866	1	1	0	0	0	0	0	0	0	1
P30870	1	1	uniprotkb	83333	1	0	0	0	1	0
P30871	1	1	uniprotkb	83333	1	0	0	0	1	0
P30958	1	1	uniprotkb	83333	1	0	0	0	1	0
P30979	1	1	uniprotkb	83333	1	0	0	0	1	1
P31057	1	1	uniprotkb	83333	1	0	0	0	1	0
P31058	1	1	0	0	0	0	0	0	0	1
P31060	1	1	uniprotkb	83333	1	0	0	0	1	1
P31061	1	1	uniprotkb	83333	1	0	0	0	1	1
P31062	1	1	uniprotkb	83333	1	0	0	0	1	1
P31063	1	1	uniprotkb	83333	1	0	0	0	1	1
P31064	1	1	uniprotkb	83333	1	0	0	0	1	0
P31068	1	1	uniprotkb	83333	1	0	0	0	1	1
P31069	1	1	uniprotkb	83333	1	0	0	0	1	0
P31119	1	1	uniprotkb	83333	1	0	0	0	1	0
P31120	1	1	uniprotkb	83333	1	0	0	0	1	0
P31121	1	1	0	0	0	0	0	0	0	1
P31122	1	1	0	0	0	0	0	0	0	0
P31125	1	1	0	0	0	0	0	0	0	0
P31126	1	1	0	0	0	0	0	0	0	1
P31129	1	1	uniprotkb	83333	1	0	0	0	1	0
P31130	1	1	uniprotkb	83333	1	0	0	0	1	1
P31131	1	1	uniprotkb	83333	1	0	0	0	1	1
P31133	1	1	uniprotkb	83333	1	0	0	0	1	0
P31134	1	1	uniprotkb	83333	1	0	0	0	1	1
P31135	1	1	uniprotkb	83333	1	0	0	0	1	0
P31142	1	1	uniprotkb	83333	1	0	0	0	1	0
P31224	1	1	uniprotkb	83333	1	1	1	0	1	0
P31433	1	1	0	0	0	0	0	0	0	1
P31434	1	1	uniprotkb	83333	1	0	0	0	1	0
P31435	1	1	0	0	0	0	0	0	0	0
P31436	1	1	0	0	0	0	0	0	0	0
P31437	1	1	0	0	0	0	0	0	0	0
P31440	1	1	0	0	0	0	0	0	0	0
P31441	1	1	uniprotkb	83333	1	0	0	0	1	0
P31442	1	1	0	0	0	0	0	0	0	0
P31443	1	1	uniprotkb	83333	1	0	0	0	1	1
P31446	1	1	0	0	0	0	0	0	0	0
P31447	1	1	0	0	0	0	0	0	0	1
P31448	1	1	uniprotkb	83333	1	0	0	0	1	0
P31449	1	1	uniprotkb	83333	1	0	0	0	1	1
P31450	1	1	uniprotkb	83333	1	0	0	0	1	1
P31452	1	1	0	0	0	0	0	0	0	1
P31453	1	1	uniprotkb	83333	1	0	0	0	1	1
P31455	1	1	0	0	0	0	0	0	0	1
P31456	1	1	uniprotkb	83333	1	0	0	0	1	1
P31459	1	1	uniprotkb	83333	1	0	0	0	1	1
P31460	1	1	uniprotkb	83333	1	0	0	0	1	1
P31462	1	1	uniprotkb	83333	1	0	0	0	1	0
P31463	1	1	uniprotkb	83333	1	0	0	0	1	0
P31466	1	1	0	0	0	0	0	0	0	0
P31467	1	1	0	0	0	0	0	0	0	0
P31468	1	1	0	0	0	0	0	0	0	0
P31469	1	1	uniprotkb	83333	1	0	0	0	1	1
P31470	1	1	0	0	0	0	0	0	0	1
P31471	1	1	0	0	0	0	0	0	0	1
P31473	1	1	uniprotkb	83333	1	0	0	0	1	0
P31474	1	1	uniprotkb	83333	1	0	0	0	1	0
P31475	1	1	0	0	0	0	0	0	0	1
P31545	1	1	uniprotkb	83333	1	0	0	0	1	0
P31547	1	1	uniprotkb	83333	1	0	0	0	1	0
P31548	1	1	uniprotkb	83333	1	0	0	0	1	0
P31549	1	1	uniprotkb	83333	1	0	0	0	1	1
P31550	1	1	uniprotkb	83333	1	0	0	0	1	0
P31551	1	1	uniprotkb	83333	1	0	0	0	1	0
P31552	1	1	uniprotkb	83333	1	0	0	0	1	0
P31553	1	1	0	0	0	0	0	0	0	0
P31554	1	1	uniprotkb	83333	1	0	1	0	1	0
P31572	1	1	uniprotkb	83333	1	0	0	0	1	0
P31574	1	1	uniprotkb	83333	1	0	0	0	1	0
P31600	1	1	uniprotkb	83333	1	0	0	0	1	0
P31658	1	1	uniprotkb	83333	1	0	0	0	1	0
P31660	1	1	uniprotkb	83333	1	0	0	0	1	0
P31663	1	1	uniprotkb	83333	1	1	0	0	1	0
P31665	1	1	0	0	0	0	0	0	0	1
P31666	1	1	uniprotkb	83333	1	0	0	0	1	1
P31667	1	1	uniprotkb	83333	1	0	0	0	1	1
P31675	1	1	0	0	0	0	0	0	0	0
P31677	1	1	0	0	0	0	0	0	0	0
P31678	1	1	uniprotkb	83333	1	0	0	0	1	0
P31679	1	1	0	0	0	0	0	0	0	1
P31680	1	1	uniprotkb	83333	1	0	0	0	1	0
P31697	1	1	uniprotkb	83333	1	1	0	1	1	0
P31801	1	1	0	0	0	0	0	0	0	0
P31802	1	1	uniprotkb	83333	1	0	0	0	1	1
P31806	1	1	uniprotkb	83333	1	0	0	0	1	0
P31808	1	1	uniprotkb	83333	1	0	0	0	1	0
P31825	1	1	uniprotkb	83333	1	0	0	0	1	0
P31826	1	1	0	0	0	0	0	0	0	0
P31827	1	1	uniprotkb	83333	1	0	0	0	1	1
P31828	1	1	uniprotkb	83333	1	0	0	0	1	1
P31979	1	1	uniprotkb	83333	1	0	0	0	1	0
P31991	1	1	uniprotkb	83333	1	0	0	0	1	1
P31992	1	1	uniprotkb	83333	1	0	0	0	1	0
P32051	1	1	0	0	0	0	0	0	0	1
P32053	1	1	uniprotkb	83333	1	0	0	0	1	0
P32055	1	1	uniprotkb	83333	1	0	0	0	1	0
P32056	1	1	0	0	0	0	0	0	0	0
P32057	1	1	uniprotkb	83333	1	0	0	0	1	1
P32099	1	1	uniprotkb	83333	1	0	0	0	1	0
P32106	1	1	0	0	0	0	0	0	0	1
P32108	1	1	0	0	0	0	0	0	0	1
P32109	1	1	0	0	0	0	0	0	0	1
P32125	1	1	uniprotkb	83333	1	0	0	0	1	0
P32128	1	1	0	0	0	0	0	0	0	1
P32129	1	1	0	0	0	0	0	0	0	0
P32131	1	1	uniprotkb	83333	1	0	0	0	1	0
P32132	1	1	uniprotkb	83333	1	0	0	0	1	0
P32134	1	1	uniprotkb	83333	1	0	0	0	1	1
P32135	1	1	uniprotkb	83333	1	0	0	0	1	0
P32136	1	1	0	0	0	0	0	0	0	1
P32137	1	1	uniprotkb	83333	1	0	0	0	1	0
P32138	1	1	uniprotkb	83333	1	0	0	0	1	0
P32139	1	1	uniprotkb	83333	1	0	0	0	1	0
P32140	1	1	0	0	0	0	0	0	0	0
P32141	1	1	uniprotkb	83333	1	0	0	0	1	0
P32143	1	1	0	0	0	0	0	0	0	0
P32144	1	1	0	0	0	0	0	0	0	1
P32151	1	1	uniprotkb	83333	1	0	0	0	1	1
P32152	1	1	uniprotkb	83333	1	0	0	0	1	1
P32153	1	1	uniprotkb	83333	1	0	0	0	1	1
P32154	1	1	0	0	0	0	0	0	0	1
P32155	1	1	uniprotkb	83333	1	0	0	0	1	1
P32156	1	1	uniprotkb	83333	1	0	0	0	1	0
P32157	1	1	uniprotkb	83333	1	0	0	0	1	0
P32160	1	1	uniprotkb	83333	1	0	0	0	1	1
P32162	1	1	uniprotkb	83333	1	0	0	0	1	0
P32166	1	1	0	0	0	0	0	0	0	0
P32167	1	1	uniprotkb	83333	1	0	0	0	1	1
P32169	1	1	uniprotkb	83333	1	0	0	0	1	0
P32170	1	1	0	0	0	0	0	0	0	0
P32171	1	1	uniprotkb	83333	1	0	0	0	1	0
P32173	1	1	uniprotkb	83333	1	0	0	0	1	0
P32176	1	1	uniprotkb	83333	1	1	0	1	1	0
P32177	1	1	uniprotkb	83333	1	0	0	0	1	0
P32662	1	1	uniprotkb	83333	1	0	0	0	1	0
P32664	1	1	uniprotkb	83333	1	0	0	0	1	0
P32668	1	1	0	0	0	0	0	0	0	1
P32669	1	1	uniprotkb	83333	1	0	0	0	1	0
P32670	1	1	0	0	0	0	0	0	0	1
P32672	1	1	0	0	0	0	0	0	0	1
P32674	1	1	uniprotkb	83333	1	0	0	0	1	1
P32675	1	1	uniprotkb	83333	1	0	0	0	1	1
P32676	1	1	uniprotkb	83333	1	0	0	0	1	0
P32677	1	1	uniprotkb	83333	1	0	0	0	1	1
P32680	1	1	uniprotkb	83333	1	0	0	0	1	1
P32681	1	1	uniprotkb	83333	1	0	0	0	1	1
P32684	1	1	uniprotkb	83333	1	0	0	0	1	0
P32685	1	1	uniprotkb	83333	1	0	0	0	1	1
P32687	1	1	0	0	0	0	0	0	0	1
P32688	1	1	0	0	0	0	0	0	0	1
P32689	1	1	uniprotkb	83333	1	0	0	0	1	1
P32690	1	1	uniprotkb	83333	1	0	0	0	1	1
P32693	1	1	uniprotkb	83333	1	0	0	0	1	1
P32694	1	1	uniprotkb	83333	1	0	0	0	1	1
P32695	1	1	0	0	0	0	0	0	0	0
P32696	1	1	0	0	0	0	0	0	0	0
P32700	1	1	uniprotkb	83333	1	0	0	0	1	1
P32701	1	1	uniprotkb	83333	1	0	0	0	1	0
P32703	1	1	0	0	0	0	0	0	0	1
P32704	1	1	uniprotkb	83333	1	0	0	0	1	1
P32705	1	1	uniprotkb	83333	1	0	0	0	1	0
P32709	1	1	0	0	0	0	0	0	0	1
P32710	1	1	0	0	0	0	0	0	0	1
P32711	1	1	0	0	0	0	0	0	0	1
P32712	1	1	uniprotkb	83333	1	0	0	0	1	1
P32714	1	1	uniprotkb	83333	1	0	0	0	1	1
P32715	1	1	uniprotkb	83333	1	0	0	0	1	0
P32716	1	1	uniprotkb	83333	1	0	0	0	1	1
P32717	1	1	0	0	0	0	0	0	0	0
P32718	1	1	uniprotkb	83333	1	0	0	0	1	0
P32719	1	1	uniprotkb	83333	1	0	1	0	1	0
P32720	1	1	0	0	0	0	0	0	0	0
P32721	1	1	uniprotkb	83333	1	0	0	0	1	1
P33011	1	1	0	0	0	0	0	0	0	0
P33012	1	1	uniprotkb	83333	1	1	0	0	1	0
P33013	1	1	0	0	0	0	0	0	0	0
P33014	1	1	uniprotkb	83333	1	0	0	0	1	0
P33015	1	1	0	0	0	0	0	0	0	0
P33018	1	1	uniprotkb	83333	1	0	0	0	1	0
P33020	1	1	uniprotkb	83333	1	0	0	0	1	1
P33021	1	1	uniprotkb	83333	1	0	0	0	1	0
P33022	1	1	uniprotkb	83333	1	0	0	0	1	0
P33024	1	1	uniprotkb	83333	1	0	0	0	1	0
P33025	1	1	uniprotkb	83333	1	0	0	0	1	0
P33026	1	1	0	0	0	0	0	0	0	0
P33029	1	1	0	0	0	0	0	0	0	1
P33030	1	1	uniprotkb	83333	1	0	0	0	1	0
P33128	1	1	uniprotkb	83333	1	0	0	0	1	1
P33129	1	1	uniprotkb	83333	1	0	0	0	1	0
P33135	1	1	uniprotkb	83333	1	0	0	0	1	1
P33136	1	1	uniprotkb	83333	1	0	0	0	1	0
P33195	1	1	uniprotkb	83333	1	0	0	0	1	0
P33218	1	1	uniprotkb	83333	1	0	0	0	1	0
P33219	1	1	0	0	0	0	0	0	0	0
P33221	1	1	uniprotkb	83333	1	0	0	0	1	0
P33222	1	1	0	0	0	0	0	0	0	0
P33224	1	1	uniprotkb	83333	1	0	0	0	1	0
P33225	1	1	uniprotkb	83333	1	1	0	1	1	0
P33226	1	1	uniprotkb	83333	1	0	0	0	1	0
P33227	1	1	0	0	0	0	0	0	0	1
P33228	1	1	uniprotkb	83333	1	0	0	0	1	0
P33229	1	1	0	0	0	0	0	0	0	0
P33230	1	1	uniprotkb	83333	1	0	0	0	1	0
P33231	1	1	uniprotkb	83333	1	0	0	0	1	0
P33232	1	1	uniprotkb	83333	1	1	0	0	1	0
P33234	1	1	uniprotkb	83333	1	0	0	0	1	1
P33235	1	1	uniprotkb	83333	1	0	0	0	1	0
P33236	1	1	0	0	0	0	0	0	0	1
P33340	1	1	0	0	0	0	0	0	0	1
P33341	1	1	uniprotkb	83333	1	0	0	0	1	1
P33342	1	1	uniprotkb	83333	1	0	0	0	1	1
P33343	1	1	uniprotkb	83333	1	0	0	0	1	1
P33344	1	1	0	0	0	0	0	0	0	1
P33345	1	1	uniprotkb	83333	1	0	0	0	1	1
P33346	1	1	uniprotkb	83333	1	0	0	0	1	1
P33347	1	1	uniprotkb	83333	1	0	0	0	1	1
P33348	1	1	uniprotkb	83333	1	0	0	0	1	1
P33349	1	1	0	0	0	0	0	0	0	1
P33352	1	1	0	0	0	0	0	0	0	1
P33353	1	1	uniprotkb	83333	1	0	0	0	1	1
P33354	1	1	uniprotkb	83333	1	0	0	0	1	0
P33355	1	1	0	0	0	0	0	0	0	1
P33358	1	1	uniprotkb	83333	1	1	0	0	1	0
P33359	1	1	0	0	0	0	0	0	0	0
P33360	1	1	uniprotkb	83333	1	0	0	0	1	0
P33361	1	1	uniprotkb	83333	1	0	0	0	1	0
P33362	1	1	uniprotkb	83333	1	0	0	0	1	0
P33363	1	1	uniprotkb	83333	1	0	0	0	1	1
P33366	1	1	uniprotkb	83333	1	0	0	0	1	0
P33368	1	1	uniprotkb	83333	1	0	0	0	1	1
P33369	1	1	uniprotkb	83333	1	0	0	0	1	1
P33371	1	1	uniprotkb	83333	1	0	0	0	1	0
P33554	1	1	0	0	0	0	0	0	0	1
P33570	1	1	uniprotkb	83333	1	0	0	0	1	0
P33590	1	1	uniprotkb	83333	1	0	0	0	1	0
P33591	1	1	0	0	0	0	0	0	0	0
P33593	1	1	uniprotkb	83333	1	0	0	0	1	1
P33594	1	1	uniprotkb	83333	1	0	0	0	1	1
P33595	1	1	uniprotkb	83333	1	0	0	0	1	0
P33596	1	1	uniprotkb	83333	1	0	0	0	1	0
P33599	1	1	uniprotkb	83333	1	1	0	0	1	0
P33602	1	1	uniprotkb	83333	1	0	0	0	1	0
P33607	1	1	0	0	0	0	0	0	0	0
P33634	1	1	uniprotkb	83333	1	0	0	0	1	1
P33643	1	1	uniprotkb	83333	1	0	0	0	1	0
P33644	1	1	uniprotkb	83333	1	0	0	0	1	0
P33647	1	1	0	0	0	0	0	0	0	0
P33650	1	1	uniprotkb	83333	1	1	0	0	1	0
P33666	1	1	uniprotkb	83333	1	0	0	0	1	1
P33667	1	1	uniprotkb	83333	1	0	0	0	1	0
P33668	1	1	uniprotkb	83333	1	0	0	0	1	1
P33669	1	1	0	0	0	0	0	0	0	1
P33790	1	0	0	0	0	0	0	0	0	1
P33898	1	1	0	0	0	0	0	0	0	1
P33913	1	1	uniprotkb	83333	1	0	0	0	1	1
P33915	1	1	uniprotkb	83333	1	0	0	0	1	0
P33916	1	1	uniprotkb	83333	1	0	0	0	1	1
P33919	1	1	uniprotkb	83333	1	0	0	0	1	0
P33920	1	1	uniprotkb	83333	1	0	0	0	1	0
P33924	1	1	uniprotkb	83333	1	0	0	0	1	1
P33927	1	1	uniprotkb	83333	1	1	1	0	1	0
P33931	1	1	uniprotkb	83333	1	0	0	1	1	0
P33934	1	1	uniprotkb	83333	1	0	0	0	1	1
P33937	1	1	uniprotkb	83333	1	1	0	1	1	0
P33940	1	1	uniprotkb	83333	1	0	0	0	1	0
P33941	1	1	uniprotkb	83333	1	0	0	0	1	0
P33997	1	1	uniprotkb	83333	1	0	0	0	1	1
P34209	1	1	uniprotkb	83333	1	0	0	0	1	0
P34210	1	0	0	0	0	0	0	0	0	0
P34211	1	0	0	0	0	0	0	0	0	1
P34749	1	1	uniprotkb	83333	1	0	0	0	1	1
P35340	1	1	uniprotkb	83333	1	0	0	0	1	0
P36547	1	1	uniprotkb	83333	1	0	0	0	1	1
P36548	1	1	uniprotkb	83333	1	0	0	0	1	0
P36553	1	1	uniprotkb	83333	1	0	0	0	1	0
P36554	1	1	uniprotkb	83333	1	0	0	0	1	0
P36560	1	1	uniprotkb	83333	1	0	0	0	1	0
P36561	1	1	uniprotkb	83333	1	0	0	0	1	1
P36562	1	1	uniprotkb	83333	1	0	0	0	1	1
P36566	1	1	uniprotkb	83333	1	0	0	0	1	0
P36645	1	1	uniprotkb	83333	1	0	0	0	1	1
P36646	1	1	0	0	0	0	0	0	0	1
P36647	1	1	0	0	0	0	0	0	0	1
P36649	1	1	uniprotkb	83333	1	0	0	0	1	0
P36655	1	1	0	0	0	0	0	0	0	0
P36659	1	1	uniprotkb	83333	1	0	0	0	1	0
P36661	1	1	uniprotkb	83333	1	0	0	0	1	1
P36662	1	1	uniprotkb	83333	1	1	0	1	1	0
P36667	1	1	uniprotkb	83333	1	0	0	0	1	0
P36672	1	1	uniprotkb	83333	0	1	0	0	1	0
P36673	1	1	uniprotkb	83333	1	0	0	0	1	0
P36675	1	1	0	0	0	0	0	0	0	0
P36677	1	1	uniprotkb	83333	1	0	0	0	1	1
P36678	1	1	0	0	0	0	0	0	0	1
P36680	1	1	uniprotkb	83333	1	0	0	1	1	0
P36682	1	1	uniprotkb	83333	1	0	0	0	1	1
P36683	1	1	uniprotkb	83333	1	0	0	0	1	0
P36767	1	1	uniprotkb	83333	1	0	0	0	1	0
P36771	1	1	uniprotkb	83333	1	0	0	0	1	1
P36837	1	1	uniprotkb	83333	1	0	0	0	1	0
P36879	1	1	uniprotkb	83333	1	0	0	0	1	1
P36881	1	1	0	0	0	0	0	0	0	1
P36928	1	1	uniprotkb	83333	1	0	0	0	1	1
P36929	1	1	uniprotkb	83333	1	0	0	0	1	0
P36930	1	1	uniprotkb	83333	1	0	0	0	1	1
P36937	1	1	0	0	0	0	0	0	0	0
P36938	1	1	uniprotkb	83333	1	0	0	0	1	0
P36943	1	1	uniprotkb	83333	1	0	0	0	1	1
P36979	1	1	uniprotkb	83333	1	0	0	0	1	0
P36995	1	1	uniprotkb	83333	1	0	0	0	1	1
P36999	1	1	uniprotkb	83333	1	0	0	0	1	0
P37001	1	1	0	0	0	0	0	0	0	0
P37002	1	1	uniprotkb	83333	1	0	0	0	1	0
P37003	1	1	uniprotkb	83333	1	0	0	0	1	1
P37005	1	1	uniprotkb	83333	1	0	0	0	1	1
P37007	1	1	uniprotkb	83333	1	0	0	0	1	1
P37008	1	1	uniprotkb	83333	1	0	0	0	1	1
P37009	1	1	uniprotkb	83333	1	0	0	0	1	1
P37013	1	1	0	0	0	0	0	0	0	0
P37014	1	1	uniprotkb	83333	1	0	0	0	1	1
P37016	1	1	0	0	0	0	0	0	0	1
P37017	1	1	0	0	0	0	0	0	0	1
P37018	1	1	0	0	0	0	0	0	0	1
P37019	1	1	0	0	0	0	0	0	0	0
P37024	1	1	uniprotkb	83333	1	0	0	0	1	1
P37025	1	1	0	0	0	0	0	0	0	0
P37028	1	1	uniprotkb	83333	1	1	0	0	1	0
P37047	1	1	0	0	0	0	0	0	0	0
P37049	1	1	0	0	0	0	0	0	0	1
P37050	1	1	0	0	0	0	0	0	0	1
P37051	1	1	uniprotkb	83333	1	0	0	0	1	0
P37052	1	1	uniprotkb	83333	1	0	0	0	1	1
P37056	1	1	0	0	0	0	0	0	0	1
P37057	1	1	uniprotkb	83333	1	0	0	0	1	1
P37095	1	1	uniprotkb	83333	1	0	0	0	1	0
P37127	1	1	uniprotkb	83333	1	0	0	0	1	1
P37128	1	1	uniprotkb	83333	1	0	0	0	1	0
P37146	1	1	uniprotkb	83333	1	0	0	0	1	0
P37147	1	1	uniprotkb	83333	1	0	0	0	1	0
P37177	1	1	uniprotkb	83333	1	0	0	0	1	0
P37180	1	1	0	0	0	0	0	0	0	0
P37182	1	1	uniprotkb	83333	1	0	0	0	1	0
P37188	1	1	uniprotkb	83333	1	0	0	0	1	0
P37194	1	1	uniprotkb	83333	1	0	0	0	1	0
P37195	1	1	uniprotkb	83333	1	0	0	0	1	1
P37197	1	1	uniprotkb	83333	1	0	0	0	1	1
P37246	0	0	uniprotkb	83333	1	0	0	0	1	0
P37305	1	1	uniprotkb	83333	1	0	0	0	1	0
P37306	1	1	uniprotkb	83333	1	0	0	0	1	1
P37309	1	1	uniprotkb	83333	1	0	0	0	1	1
P37313	1	1	uniprotkb	83333	1	0	0	0	1	1
P37325	1	1	uniprotkb	83333	1	0	0	0	1	1
P37326	1	1	uniprotkb	83333	1	0	0	0	1	0
P37327	1	1	0	0	0	0	0	0	0	0
P37329	1	1	uniprotkb	83333	1	0	0	0	1	0
P37330	1	1	uniprotkb	83333	1	1	0	0	1	0
P37338	1	1	uniprotkb	83333	1	0	0	0	1	1
P37339	1	1	uniprotkb	83333	1	0	0	0	1	0
P37340	1	1	0	0	0	0	0	0	0	0
P37342	1	1	uniprotkb	83333	1	0	0	0	1	1
P37344	1	1	uniprotkb	83333	1	0	0	0	1	0
P37348	1	1	uniprotkb	83333	1	0	0	0	1	1
P37349	1	1	uniprotkb	83333	1	0	0	0	1	0
P37351	1	1	uniprotkb	83333	1	0	0	0	1	0
P37353	1	1	uniprotkb	83333	1	0	0	0	1	0
P37355	1	1	uniprotkb	83333	1	0	0	0	1	0
P37387	1	1	uniprotkb	83333	1	0	0	0	1	0
P37388	1	1	uniprotkb	83333	1	0	0	0	1	0
P37440	1	1	uniprotkb	83333	1	0	0	0	1	1
P37443	1	1	0	0	0	0	0	0	0	1
P37590	1	1	uniprotkb	83333	1	0	0	0	1	0
P37595	1	1	uniprotkb	83333	1	0	0	0	1	0
P37596	1	1	0	0	0	0	0	0	0	0
P37597	1	1	0	0	0	0	0	0	0	0
P37610	1	1	uniprotkb	83333	1	1	0	0	1	0
P37613	1	1	uniprotkb	83333	1	0	0	0	1	0
P37614	1	1	uniprotkb	83333	1	0	0	0	1	1
P37615	1	1	uniprotkb	83333	1	0	0	0	1	1
P37617	1	1	uniprotkb	83333	1	0	0	0	1	0
P37619	1	1	0	0	0	0	0	0	0	0
P37621	1	1	0	0	0	0	0	0	0	0
P37623	1	1	uniprotkb	83333	1	0	0	0	1	1
P37624	1	1	uniprotkb	83333	1	0	0	0	1	0
P37626	1	1	uniprotkb	83333	1	0	0	0	1	1
P37627	1	1	uniprotkb	83333	1	0	0	0	1	1
P37629	1	1	uniprotkb	83333	1	0	0	0	1	1
P37630	1	1	0	0	0	0	0	0	0	0
P37631	1	1	uniprotkb	83333	1	0	0	0	1	1
P37634	1	1	uniprotkb	83333	1	0	0	0	1	0
P37635	1	1	0	0	0	0	0	0	0	1
P37636	1	1	uniprotkb	83333	1	0	0	0	1	0
P37637	1	1	uniprotkb	83333	1	0	0	0	1	0
P37639	1	1	uniprotkb	83333	1	0	0	0	1	0
P37640	1	1	uniprotkb	83333	1	0	0	0	1	0
P37641	1	1	uniprotkb	83333	1	0	0	0	1	1
P37642	1	1	uniprotkb	83333	1	0	0	0	1	0
P37643	1	1	0	0	0	0	0	0	0	0
P37645	1	1	uniprotkb	83333	1	0	0	0	1	1
P37646	1	1	uniprotkb	83333	1	0	0	0	1	0
P37647	1	1	uniprotkb	83333	1	0	0	0	1	0
P37648	1	1	uniprotkb	83333	1	0	0	0	1	0
P37649	1	1	uniprotkb	83333	1	0	0	0	1	0
P37650	1	1	0	0	0	0	0	0	0	0
P37651	1	1	uniprotkb	83333	1	0	0	0	1	0
P37652	1	1	uniprotkb	83333	1	0	0	0	1	0
P37653	1	1	uniprotkb	83333	1	0	0	0	1	0
P37655	1	1	uniprotkb	83333	1	0	0	0	1	1
P37657	1	1	uniprotkb	83333	1	0	0	0	1	1
P37659	1	1	uniprotkb	83333	1	0	0	0	1	1
P37660	1	1	0	0	0	0	0	0	0	0
P37661	1	1	uniprotkb	83333	1	0	0	0	1	0
P37662	1	1	uniprotkb	83333	1	0	0	0	1	0
P37663	1	1	0	0	0	0	0	0	0	1
P37664	1	1	uniprotkb	83333	1	0	0	0	1	1
P37665	1	1	uniprotkb	83333	1	0	0	0	1	0
P37666	1	1	uniprotkb	83333	1	0	0	0	1	0
P37669	1	1	uniprotkb	83333	1	0	0	0	1	0
P37671	1	1	uniprotkb	83333	1	0	0	0	1	0
P37672	1	1	0	0	0	0	0	0	0	0
P37673	1	1	0	0	0	0	0	0	0	1
P37674	1	1	0	0	0	0	0	0	0	0
P37675	1	1	0	0	0	0	0	0	0	1
P37676	1	1	0	0	0	0	0	0	0	0
P37677	1	1	uniprotkb	83333	1	0	0	0	1	0
P37678	1	1	uniprotkb	83333	1	0	0	0	1	1
P37679	1	1	0	0	0	0	0	0	0	1
P37680	1	1	uniprotkb	83333	1	0	0	0	1	0
P37681	1	1	0	0	0	0	0	0	0	1
P37682	1	1	0	0	0	0	0	0	0	1
P37683	1	1	0	0	0	0	0	0	0	0
P37685	1	1	uniprotkb	83333	1	1	0	0	1	0
P37686	1	1	0	0	0	0	0	0	0	1
P37689	1	1	uniprotkb	83333	1	0	0	0	1	0
P37690	1	1	0	0	0	0	0	0	0	0
P37691	1	1	0	0	0	0	0	0	0	1
P37692	1	1	uniprotkb	83333	1	0	0	0	1	0
P37744	1	1	uniprotkb	83333	1	0	0	0	1	0
P37745	1	1	uniprotkb	83333	1	0	0	0	1	0
P37746	1	1	0	0	0	0	0	0	0	0
P37747	1	1	uniprotkb	83333	1	0	0	0	1	0
P37748	1	1	0	0	0	0	0	0	0	1
P37749	1	1	uniprotkb	83333	1	0	0	0	1	0
P37750	1	1	uniprotkb	83333	1	0	0	0	1	1
P37751	1	1	uniprotkb	83333	1	0	0	0	1	1
P37757	1	1	uniprotkb	83333	1	0	0	0	1	0
P37758	1	1	0	0	0	0	0	0	0	0
P37759	1	1	uniprotkb	83333	1	0	0	0	1	1
P37760	1	1	uniprotkb	83333	1	0	0	0	1	1
P37765	1	1	uniprotkb	83333	1	0	0	0	1	0
P37766	1	1	uniprotkb	83333	1	0	0	0	1	1
P37767	1	1	0	0	0	0	0	0	0	1
P37769	1	1	uniprotkb	83333	1	0	0	0	1	0
P37772	1	1	0	0	0	0	0	0	0	0
P37773	1	1	uniprotkb	83333	1	0	0	0	1	0
