whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	0903(mpidb)	1263(Molecular Connections)	1335(HPIDb)	IMEx	protein_evidence
Q9S808	1	1	0	0	0	0	0	0	0	0	0	0
Q9S812	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9S814	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9S818	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9S826	1	1	0	0	0	0	0	0	0	0	0	0
Q9S828	1	1	0	0	0	0	0	0	0	0	0	0
Q9S832	1	0	0	0	0	0	0	0	0	0	0	0
Q9S833	1	1	0	0	0	0	0	0	0	0	0	0
Q9S834	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9S835	1	0	0	0	0	0	0	0	0	0	0	0
Q9S839	1	1	0	0	0	0	0	0	0	0	0	0
Q9S841	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9S842	1	1	0	0	0	0	0	0	0	0	0	0
Q9S843	1	1	0	0	0	0	0	0	0	0	0	0
Q9S850	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9S8Q5	1	0	0	0	0	0	0	0	0	0	0	1
Q9S9B0	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9C9	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9I3	1	0	0	0	0	0	0	0	0	0	0	1
Q9S9I8	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9I9	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9J0	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9J1	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9J2	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9J3	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9J4	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9J5	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1
Q9S9J6	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9J7	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9J8	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9J9	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9K0	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9K1	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9K2	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9K3	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9K9	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9S9L0	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9L1	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9L2	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9L3	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9L4	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9L5	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9L6	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9L7	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9L9	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9M0	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9M7	1	1	0	0	0	0	0	0	0	0	0	1
Q9S9M8	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9S9N0	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9N1	0	0	uniprotkb	3702	1	1	0	0	0	0	1	0
Q9S9N2	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9N3	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9N4	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9S9N7	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9P0	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9P2	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9S9P4	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9P5	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9P6	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9S9Q2	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Q3	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Q4	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Q7	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Q9	0	0	uniprotkb	3702	0	1	0	0	0	0	1	0
Q9S9R3	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9R4	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9R5	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9R6	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9R7	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9R8	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9R9	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9S0	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9S1	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9S2	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9S3	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9S4	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9S5	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9S6	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9S7	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9S8	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9T1	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9T3	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9T4	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9T7	0	0	uniprotkb	3702	0	0	0	0	1	0	1	0
Q9S9T8	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9U2	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9S9U3	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9U6	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9S9U7	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9U8	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9U9	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9V2	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9V4	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9V5	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9V7	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9W0	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9W3	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9W4	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9W5	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9W6	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9W7	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9W8	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9W9	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9X0	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9X1	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9X2	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9X3	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9X6	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9X7	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9X8	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9X9	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Y0	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Y1	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Y2	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Y3	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Y4	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Y5	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Y6	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Y7	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Y8	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Y9	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Z1	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Z2	1	1	0	0	0	0	0	0	0	0	0	0
Q9S9Z3	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Z4	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Z5	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Z6	1	0	0	0	0	0	0	0	0	0	0	0
Q9S9Z7	0	0	uniprotkb	3702	0	1	0	0	0	0	1	0
Q9S9Z8	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9S9Z9	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA04	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA06	1	1	0	0	0	0	0	0	0	0	0	0
Q9SA07	1	1	0	0	0	0	0	0	0	0	0	0
Q9SA08	1	1	0	0	0	0	0	0	0	0	0	0
Q9SA09	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA10	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA11	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA13	1	1	0	0	0	0	0	0	0	0	0	0
Q9SA14	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SA17	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA18	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SA19	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SA21	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA23	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SA26	1	1	0	0	0	0	0	0	0	0	0	1
Q9SA28	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA31	1	1	0	0	0	0	0	0	0	0	0	0
Q9SA32	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SA42	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SA44	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA46	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA47	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SA48	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SA50	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1
Q9SA54	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA55	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SA56	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SA58	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA59	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA63	1	1	0	0	0	0	0	0	0	0	0	0
Q9SA67	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA74	1	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SA79	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA90	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA91	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA93	1	0	0	0	0	0	0	0	0	0	0	0
Q9SA94	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SA95	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SA97	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAA0	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAA2	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SAA3	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAA7	1	1	0	0	0	0	0	0	0	0	0	1
Q9SAA8	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAB2	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAB3	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SAB7	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAB8	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAC1	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAC3	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAC5	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAC6	0	0	uniprotkb	3702	1	1	0	0	0	0	1	0
Q9SAC7	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAC8	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAD0	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAD3	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SAD4	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SAD5	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAD6	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAE0	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAE6	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAE7	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAE8	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAE9	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAF1	0	0	uniprotkb	3702	1	0	1	0	0	0	1	0
Q9SAF2	1	1	0	0	0	0	0	0	0	0	0	1
Q9SAF3	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAF8	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAG0	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAG1	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAG2	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAG3	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAG6	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAG7	1	1	0	0	0	0	0	0	0	0	0	1
Q9SAG9	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAH1	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SAH4	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAH6	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAH7	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SAI0	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAI2	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SAI3	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAI6	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SAI7	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAI8	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAI9	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAJ2	1	1	0	0	0	0	0	0	0	0	0	1
Q9SAJ6	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SAJ8	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAK1	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAK5	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SAK6	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAK9	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SAL0	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAL1	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAL6	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAL7	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAL8	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAL9	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAM0	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAM1	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAM2	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAM6	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAM7	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAM8	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAM9	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAN5	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAQ6	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAR0	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SAR5	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SAS0	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAU2	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SAU4	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAU9	1	1	0	0	0	0	0	0	0	0	0	0
Q9SAV9	1	0	0	0	0	0	0	0	0	0	0	0
Q9SAY1	0	0	uniprotkb	3702	0	0	1	0	0	0	1	0
Q9SAZ5	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SB02	1	0	0	0	0	0	0	0	0	0	0	0
Q9SB04	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SB21	1	0	0	0	0	0	0	0	0	0	0	0
Q9SB30	1	0	0	0	0	0	0	0	0	0	0	0
Q9SB31	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SB32	1	1	0	0	0	0	0	0	0	0	0	0
Q9SB33	1	1	0	0	0	0	0	0	0	0	0	0
Q9SB34	1	0	0	0	0	0	0	0	0	0	0	0
Q9SB37	1	1	0	0	0	0	0	0	0	0	0	0
Q9SB38	1	1	0	0	0	0	0	0	0	0	0	0
Q9SB42	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SB44	1	0	0	0	0	0	0	0	0	0	0	0
Q9SB45	1	0	0	0	0	0	0	0	0	0	0	0
Q9SB47	1	1	0	0	0	0	0	0	0	0	0	0
Q9SB49	1	0	0	0	0	0	0	0	0	0	0	0
Q9SB51	0	0	uniprotkb	3702	0	0	1	0	0	0	1	0
Q9SB54	1	0	0	0	0	0	0	0	0	0	0	0
Q9SB55	1	1	0	0	0	0	0	0	0	0	0	0
Q9SB56	1	0	0	0	0	0	0	0	0	0	0	0
Q9SB59	1	1	0	0	0	0	0	0	0	0	0	0
Q9SB61	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SB63	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SB64	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SB65	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SB70	1	1	0	0	0	0	0	0	0	0	0	0
Q9SB74	1	0	0	0	0	0	0	0	0	0	0	0
Q9SB75	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SB76	1	0	0	0	0	0	0	0	0	0	0	0
Q9SB81	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SB92	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SBB1	1	0	0	0	0	0	0	0	0	0	0	0
Q9SBB5	1	0	0	0	0	0	0	0	0	0	0	0
Q9SBC9	1	0	0	0	0	0	0	0	0	0	0	0
Q9SBE3	1	0	0	0	0	0	0	0	0	0	0	0
Q9SBF3	1	1	0	0	0	0	0	0	0	0	0	0
Q9SBF5	1	0	0	0	0	0	0	0	0	0	0	0
Q9SBF6	1	0	0	0	0	0	0	0	0	0	0	0
Q9SBF7	1	0	0	0	0	0	0	0	0	0	0	0
Q9SBF8	1	0	0	0	0	0	0	0	0	0	0	0
Q9SBF9	1	0	0	0	0	0	0	0	0	0	0	0
Q9SBG0	1	0	0	0	0	0	0	0	0	0	0	0
Q9SBG3	1	0	0	0	0	0	0	0	0	0	0	0
Q9SBG5	1	0	0	0	0	0	0	0	0	0	0	0
Q9SBJ6	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SBJ8	1	0	0	0	0	0	0	0	0	0	0	0
Q9SBZ2	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCJ5	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCK1	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SCK3	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCK4	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCK5	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCK6	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SCK7	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SCK9	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCL1	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCL4	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SCL5	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCL6	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCL7	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SCL9	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCM2	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCM3	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SCM6	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCM7	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCM8	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCN3	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCN4	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCN6	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCN7	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCP1	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCP3	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCP7	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCP9	0	0	uniprotkb	3702	0	0	0	0	1	0	1	0
Q9SCQ3	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCQ4	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCQ8	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCR1	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCR2	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SCR3	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCR4	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCR5	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCR6	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCR7	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCR8	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCR9	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCS0	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCS1	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCS5	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCT1	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCT3	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCT5	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCT7	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCT8	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCT9	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCU2	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCU3	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCU4	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCU5	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SCU7	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SCV9	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SCW1	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SCW2	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCY2	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SCY3	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SCY5	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SCY9	1	0	0	0	0	0	0	0	0	0	0	0
Q9SCZ1	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCZ2	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCZ3	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCZ5	1	1	0	0	0	0	0	0	0	0	0	0
Q9SCZ8	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SCZ9	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD04	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SD08	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD09	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD11	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD13	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD14	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD15	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD16	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD19	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD20	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SD21	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD23	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD26	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD32	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD35	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD36	1	1	0	0	0	0	0	0	0	0	0	1
Q9SD37	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD41	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD43	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD44	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD45	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SD48	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD49	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD50	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD52	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD54	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD55	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD56	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD57	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD59	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD60	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD61	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SD63	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD64	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD65	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SD66	1	1	uniprotkb	3702	0	1	0	0	0	0	1	1
Q9SD68	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD69	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD72	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD73	1	1	0	0	0	0	0	0	0	0	0	1
Q9SD74	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD78	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD79	1	1	0	0	0	0	0	0	0	0	0	1
Q9SD83	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD84	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SD86	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD87	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD88	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SD89	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD90	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD91	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD93	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD94	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD95	1	0	0	0	0	0	0	0	0	0	0	0
Q9SD96	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
Q9SD97	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD98	1	1	0	0	0	0	0	0	0	0	0	0
Q9SD99	1	1	0	0	0	0	0	0	0	0	0	0
Q9SDA0	1	0	0	0	0	0	0	0	0	0	0	0
Q9SDA2	1	1	0	0	0	0	0	0	0	0	0	0
Q9SDA3	1	0	0	0	0	0	0	0	0	0	0	0
