whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	1263(Molecular Connections)	IMEx	missing_protein_evidence
Q19978	1	1	0	0	0	0	0	0	0	1
Q19980	1	1	uniprotkb	6239	1	0	0	0	1	0
Q19981	1	1	uniprotkb	6239	1	0	0	0	1	0
Q19983	0	0	uniprotkb	6239	1	0	0	0	1	0
Q19986	0	0	uniprotkb	6239	1	0	0	0	1	0
Q19988	0	0	uniprotkb	6239	1	0	0	0	1	0
Q19989	0	0	uniprotkb	6239	1	1	0	0	1	0
Q19992	1	1	0	0	0	0	0	0	0	1
Q19994	0	0	uniprotkb	6239	1	0	0	0	1	0
Q1ENI8	1	1	0	0	0	0	0	0	0	0
Q1NZ26	1	1	0	0	0	0	0	0	0	1
Q1NZ34	0	0	uniprotkb	6239	1	0	0	0	1	0
Q1XFY2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q1ZXV0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20000	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20002	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20005	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20010	1	1	uniprotkb	6239	1	1	1	0	1	0
Q20011	0	0	uniprotkb	6239	0	1	0	0	1	0
Q20013	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20014	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20024	1	1	0	0	0	0	0	0	0	1
Q20025	1	1	0	0	0	0	0	0	0	1
Q20026	1	1	0	0	0	0	0	0	0	1
Q20027	1	1	uniprotkb	6239	1	0	0	0	1	0
Q20035	1	1	0	0	0	0	0	0	0	1
Q20046	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20048	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20049	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20052	1	1	uniprotkb	6239	1	0	0	0	1	0
Q20054	1	1	0	0	0	0	0	0	0	1
Q20058	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20059	1	1	0	0	0	0	0	0	0	0
Q20060	1	1	uniprotkb	6239	0	0	1	0	1	0
Q20062	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20063	0	0	uniprotkb	6239	0	1	0	0	1	0
Q20065	1	1	0	0	0	0	0	0	0	0
Q20069	1	1	0	0	0	0	0	0	0	1
Q20071	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20083	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20084	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20085	1	1	0	0	0	0	0	0	0	1
Q20086	1	1	0	0	0	0	0	0	0	1
Q20097	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20100	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20102	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20106	1	1	0	0	0	0	0	0	0	0
Q20117	1	1	uniprotkb	6239	1	0	0	0	1	0
Q20123	1	1	0	0	0	0	0	0	0	1
Q20129	0	0	uniprotkb	6239	0	1	0	0	1	0
Q20130	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20135	0	0	uniprotkb	6239	0	1	0	0	1	0
Q20136	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20140	1	1	0	0	0	0	0	0	0	1
Q20144	1	1	0	0	0	0	0	0	0	1
Q20149	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20151	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20157	1	1	0	0	0	0	0	0	0	1
Q20168	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20170	1	1	0	0	0	0	0	0	0	1
Q20173	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20176	1	1	0	0	0	0	0	0	0	1
Q20177	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20178	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20182	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20183	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20184	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20191	1	1	0	0	0	0	0	0	0	1
Q20198	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20201	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20203	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20206	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20222	1	1	0	0	0	0	0	0	0	1
Q20223	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20224	1	1	uniprotkb	6239	1	0	0	0	1	0
Q20228	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20230	1	1	0	0	0	0	0	0	0	0
Q20232	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20234	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20237	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20239	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20241	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20249	1	1	0	0	0	0	0	0	0	1
Q20255	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20256	1	1	0	0	0	0	0	0	0	1
Q20257	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20263	1	1	0	0	0	0	0	0	0	1
Q20271	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20275	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20281	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20282	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20289	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20296	1	1	0	0	0	0	0	0	0	1
Q20298	0	0	uniprotkb	6239	1	1	0	0	1	0
Q20300	1	1	0	0	0	0	0	0	0	0
Q20303	1	1	uniprotkb	6239	1	0	0	0	1	0
Q20305	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20308	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20310	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20317	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20318	1	1	0	0	0	0	0	0	0	0
Q20327	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20329	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20330	0	0	uniprotkb	6239	1	1	0	0	1	0
Q20332	1	1	uniprotkb	6239	1	0	0	0	1	0
Q20334	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20340	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20344	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20347	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20351	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20357	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20363	1	1	uniprotkb	6239	1	1	0	0	1	0
Q20365	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20367	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20369	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20373	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20374	1	1	0	0	0	0	0	0	0	1
Q20375	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20381	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20382	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20389	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20390	1	1	0	0	0	0	0	0	0	1
Q20393	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20398	0	0	uniprotkb	6239	1	1	0	0	1	0
Q20402	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20405	1	1	0	0	0	0	0	0	0	1
Q20410	1	1	0	0	0	0	0	0	0	1
Q20411	1	1	0	0	0	0	0	0	0	1
Q20412	1	1	0	0	0	0	0	0	0	1
Q20420	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20422	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20432	1	1	0	0	0	0	0	0	0	1
Q20435	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20437	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20443	1	1	0	0	0	0	0	0	0	1
Q20448	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20453	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20459	1	1	0	0	0	0	0	0	0	1
Q20471	1	1	uniprotkb	6239	0	1	0	0	1	1
Q20476	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20480	1	1	0	0	0	0	0	0	0	1
Q20481	1	1	0	0	0	0	0	0	0	1
Q20483	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20488	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20490	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20496	1	1	0	0	0	0	0	0	0	1
Q20497	1	1	0	0	0	0	0	0	0	0
Q20498	1	1	uniprotkb	6239	1	0	0	0	1	0
Q20502	1	1	uniprotkb	6239	1	1	0	0	1	0
Q20507	1	1	0	0	0	0	0	0	0	1
Q20508	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20516	1	1	0	0	0	0	0	0	0	1
Q20519	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20520	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20548	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20551	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20560	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20561	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20563	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20574	1	1	0	0	0	0	0	0	0	1
Q20577	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20585	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20588	1	1	0	0	0	0	0	0	0	1
Q20590	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20591	1	1	0	0	0	0	0	0	0	1
Q20593	1	1	0	0	0	0	0	0	0	1
Q20595	1	1	0	0	0	0	0	0	0	0
Q20605	1	1	0	0	0	0	0	0	0	1
Q20611	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20616	1	1	0	0	0	0	0	0	0	1
Q20618	1	1	0	0	0	0	0	0	0	1
Q20621	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20623	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20624	1	1	0	0	0	0	0	0	0	1
Q20626	0	0	uniprotkb	6239	0	1	0	0	1	0
Q20627	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20628	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20629	0	0	uniprotkb	6239	0	1	0	0	1	0
Q20631	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20636	1	1	0	0	0	0	0	0	0	0
Q20641	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20646	1	1	uniprotkb	6239	1	1	0	0	1	0
Q20647	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20655	1	1	uniprotkb	6239	1	0	1	0	1	0
Q20657	1	1	0	0	0	0	0	0	0	1
Q20660	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20665	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20666	1	1	0	0	0	0	0	0	0	1
Q20670	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20676	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20677	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20678	1	1	uniprotkb	6239	1	0	0	0	1	0
Q20679	1	1	0	0	0	0	0	0	0	0
Q20680	1	1	0	0	0	0	0	0	0	1
Q20681	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20682	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20683	1	1	0	0	0	0	0	0	0	1
Q20684	0	0	uniprotkb	6239	1	0	1	0	1	0
Q20687	1	1	0	0	0	0	0	0	0	1
Q20689	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20690	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20691	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20695	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20696	1	1	0	0	0	0	0	0	0	1
Q20701	1	1	0	0	0	0	0	0	0	1
Q20709	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20711	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20712	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20716	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20717	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20719	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20720	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20724	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20727	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20728	1	1	0	0	0	0	0	0	0	0
Q20733	1	1	uniprotkb	6239	1	0	0	0	1	0
Q20735	1	1	0	0	0	0	0	0	0	0
Q20737	0	0	uniprotkb	6239	1	1	0	0	1	0
Q20741	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20742	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20745	1	1	uniprotkb	6239	1	0	0	0	1	0
Q20747	0	0	uniprotkb	6239	0	1	0	0	1	0
Q20748	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20751	1	1	0	0	0	0	0	0	0	1
Q20753	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20757	1	1	0	0	0	0	0	0	0	1
Q20758	1	1	0	0	0	0	0	0	0	1
Q20759	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20762	1	1	0	0	0	0	0	0	0	0
Q20763	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20765	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20769	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20770	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20771	0	0	uniprotkb	6239	1	1	0	0	1	0
Q20772	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20775	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20778	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20779	1	1	uniprotkb	6239	0	1	0	0	1	1
Q20780	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20781	1	1	0	0	0	0	0	0	0	1
Q20787	1	1	0	0	0	0	0	0	0	1
Q20796	0	0	uniprotkb	6239	0	1	0	0	1	0
Q20797	1	1	uniprotkb	6239	0	0	1	0	1	1
Q20798	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20799	1	1	0	0	0	0	0	0	0	1
Q20803	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20805	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20806	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20814	0	0	uniprotkb	6239	0	1	0	0	1	0
Q20815	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20818	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20819	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20821	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20822	1	1	0	0	0	0	0	0	0	1
Q20830	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20833	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20845	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20848	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20870	1	1	0	0	0	0	0	0	0	1
Q20874	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20875	1	1	0	0	0	0	0	0	0	1
Q20877	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20885	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20892	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20893	1	1	0	0	0	0	0	0	0	1
Q20898	1	1	uniprotkb	6239	1	0	0	0	1	0
Q20907	1	1	0	0	0	0	0	0	0	1
Q20910	1	1	0	0	0	0	0	0	0	1
Q20911	1	1	0	0	0	0	0	0	0	0
Q20922	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20924	1	1	0	0	0	0	0	0	0	1
Q20930	1	1	0	0	0	0	0	0	0	0
Q20932	1	1	0	0	0	0	0	0	0	1
Q20933	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20936	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20937	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20938	1	1	0	0	0	0	0	0	0	1
Q20939	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20940	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20941	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20942	1	1	0	0	0	0	0	0	0	1
Q20950	0	0	uniprotkb	6239	1	1	0	0	1	0
Q20952	1	1	uniprotkb	6239	1	0	0	0	1	1
Q20956	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20958	1	1	0	0	0	0	0	0	0	1
Q20965	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20968	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20970	1	1	0	0	0	0	0	0	0	1
Q20974	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20976	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20977	1	1	0	0	0	0	0	0	0	1
Q20981	0	0	uniprotkb	6239	1	0	0	0	1	0
Q20988	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21004	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21006	1	1	uniprotkb	6239	1	0	0	0	1	1
Q21012	1	1	0	0	0	0	0	0	0	1
Q21015	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21017	1	1	uniprotkb	6239	1	1	0	0	1	0
Q21018	1	1	uniprotkb	6239	1	1	0	0	1	0
Q21019	0	0	uniprotkb	6239	0	1	0	0	1	0
Q21021	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21024	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21028	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21029	1	1	uniprotkb	6239	1	0	0	0	1	0
Q21036	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21037	1	1	0	0	0	0	0	0	0	1
Q21038	1	1	uniprotkb	6239	1	0	0	0	1	1
Q21041	1	1	0	0	0	0	0	0	0	1
Q21045	1	1	0	0	0	0	0	0	0	1
Q21049	1	1	uniprotkb	6239	1	0	0	0	1	1
Q21054	1	1	0	0	0	0	0	0	0	0
Q21059	1	1	0	0	0	0	0	0	0	0
Q21065	1	1	uniprotkb	6239	1	0	0	0	1	0
Q21067	1	1	uniprotkb	6239	1	1	0	0	1	1
Q21073	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21080	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21083	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21086	1	1	uniprotkb	6239	1	0	0	0	1	1
Q21088	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21094	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21097	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21102	1	1	0	0	0	0	0	0	0	1
Q21106	1	1	0	0	0	0	0	0	0	1
Q21109	1	1	0	0	0	0	0	0	0	0
Q21121	1	1	uniprotkb	6239	1	0	0	0	1	0
Q21122	1	1	0	0	0	0	0	0	0	1
Q21123	1	1	0	0	0	0	0	0	0	0
Q21126	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21127	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21130	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21131	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21148	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21153	1	1	0	0	0	0	0	0	0	1
Q21155	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21156	1	1	uniprotkb	6239	1	0	0	0	1	0
Q21166	1	1	0	0	0	0	0	0	0	1
Q21168	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21175	1	1	uniprotkb	6239	1	0	0	0	1	0
Q21177	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21178	1	1	0	0	0	0	0	0	0	1
Q21179	1	1	0	0	0	0	0	0	0	1
Q21180	1	1	0	0	0	0	0	0	0	1
Q21181	1	1	0	0	0	0	0	0	0	1
Q21184	1	1	0	0	0	0	0	0	0	1
Q21187	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21190	1	1	0	0	0	0	0	0	0	1
Q21191	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21192	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21193	1	1	0	0	0	0	0	0	0	1
Q21194	1	1	0	0	0	0	0	0	0	0
Q21201	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21204	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21209	1	1	uniprotkb	6239	1	1	0	0	1	0
Q21215	1	1	uniprotkb	6239	1	1	1	0	1	0
Q21216	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21217	1	1	0	0	0	0	0	0	0	1
Q21219	1	1	0	0	0	0	0	0	0	1
Q21225	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21227	1	1	uniprotkb	6239	1	0	0	0	1	0
Q21229	0	0	uniprotkb	6239	1	1	0	0	1	0
Q21230	1	1	0	0	0	0	0	0	0	1
Q21233	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21234	0	0	uniprotkb	6239	1	1	0	0	1	0
Q21241	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21243	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21244	1	1	0	0	0	0	0	0	0	1
Q21252	1	1	0	0	0	0	0	0	0	1
Q21253	1	1	0	0	0	0	0	0	0	0
Q21263	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21265	1	1	0	0	0	0	0	0	0	0
Q21266	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21268	1	1	uniprotkb	6239	1	0	0	0	1	0
Q21269	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21270	1	1	uniprotkb	6239	1	0	0	0	1	1
Q21272	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21276	1	1	0	0	0	0	0	0	0	1
Q21278	1	1	0	0	0	0	0	0	0	1
Q21281	1	1	uniprotkb	6239	1	0	0	0	1	0
Q21285	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21286	1	1	0	0	0	0	0	0	0	1
Q21289	1	1	0	0	0	0	0	0	0	1
Q21294	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21295	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21301	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21302	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21305	1	1	uniprotkb	6239	1	0	1	0	1	0
Q21307	1	1	uniprotkb	6239	1	0	0	0	1	0
Q21308	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21312	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21313	1	1	uniprotkb	6239	1	0	0	0	1	0
Q21318	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21319	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21323	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21338	1	1	0	0	0	0	0	0	0	1
Q21339	1	1	0	0	0	0	0	0	0	1
Q21341	1	1	uniprotkb	6239	1	0	1	0	1	0
Q21344	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21346	1	1	0	0	0	0	0	0	0	0
Q21351	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21353	1	1	uniprotkb	6239	1	0	0	0	1	0
Q21355	1	1	uniprotkb	6239	1	0	0	0	1	1
Q21360	0	0	uniprotkb	6239	0	1	0	0	1	0
Q21361	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21366	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21367	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21368	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21372	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21374	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21376	1	1	0	0	0	0	0	0	0	1
Q21388	1	1	0	0	0	0	0	0	0	1
Q21389	1	1	0	0	0	0	0	0	0	1
Q21392	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21404	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21407	1	1	0	0	0	0	0	0	0	1
Q21412	1	1	uniprotkb	6239	1	0	0	0	1	0
Q21418	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21423	0	0	uniprotkb	6239	0	1	0	0	1	0
Q21432	1	1	uniprotkb	6239	1	0	0	0	1	0
Q21433	1	1	0	0	0	0	0	0	0	0
Q21434	1	1	0	0	0	0	0	0	0	0
Q21436	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21441	1	1	uniprotkb	6239	1	0	0	0	1	0
Q21443	1	1	uniprotkb	6239	1	0	0	0	1	0
Q21444	1	1	uniprotkb	6239	1	0	0	0	1	1
Q21446	1	1	0	0	0	0	0	0	0	0
Q21452	1	1	0	0	0	0	0	0	0	1
Q21453	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21454	1	1	0	0	0	0	0	0	0	1
Q21459	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21463	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21465	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21469	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21481	0	0	uniprotkb	6239	0	1	0	0	1	0
Q21484	0	0	uniprotkb	6239	1	1	0	0	1	0
Q21489	1	1	0	0	0	0	0	0	0	1
Q21499	0	0	uniprotkb	6239	0	0	1	0	1	0
Q21500	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21501	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21502	1	1	uniprotkb	6239	1	1	0	0	1	0
Q21506	1	1	0	0	0	0	0	0	0	1
Q21507	1	1	0	0	0	0	0	0	0	1
Q21508	1	1	0	0	0	0	0	0	0	1
Q21512	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21514	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21526	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21529	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21531	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21534	1	1	0	0	0	0	0	0	0	1
Q21541	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21544	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21549	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21554	1	1	uniprotkb	6239	1	0	0	0	1	0
Q21556	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21557	1	1	uniprotkb	6239	1	0	0	0	1	1
Q21559	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21562	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21563	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21565	1	1	0	0	0	0	0	0	0	1
Q21568	1	1	0	0	0	0	0	0	0	1
Q21578	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21592	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21593	0	0	uniprotkb	6239	0	1	0	0	1	0
Q21605	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21614	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21616	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21621	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21624	1	1	uniprotkb	6239	1	0	0	0	1	1
Q21625	1	1	uniprotkb	6239	1	0	0	0	1	1
Q21626	1	1	uniprotkb	6239	1	0	0	0	1	0
Q21631	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21633	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21636	0	0	uniprotkb	6239	1	0	0	0	1	0
Q21642	1	1	0	0	0	0	0	0	0	0
Q21647	0	0	uniprotkb	6239	1	0	0	0	1	0
