whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	X1263.Molecular.Connections.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha
A0A178ULI6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULI7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULI8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULI9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULJ1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULJ2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULJ3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULJ4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULJ5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULJ6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULJ8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULJ9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULK0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULK1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULK2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULK3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULK4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULK5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULK6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULK7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULK8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULK9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULL1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULL3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULL4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULL5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULL6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULL7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULL8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULL9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULM0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULM1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULM3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULM4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULM5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULM6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULM7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULM8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULM9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULN0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULN1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULN2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULN4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULN5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULN6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULN7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULN8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULP0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULP1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULP2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULP3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULP5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULP6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULP7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULP8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULQ0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULQ1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULQ2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULQ3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULQ4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULQ5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULQ6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULQ8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULQ9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULR0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULR1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULR2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULR3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULR5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULR6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULR7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULR8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULS0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULS1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULS2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULS3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULS5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULS6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULS7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULS8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULS9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULT0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULT1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULT3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULT5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULT6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULT8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULT9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULU0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULU2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULU4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULU5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULU6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULU7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULU8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULU9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULV0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULV2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULV3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULV4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULV5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULV6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULV7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULV8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULV9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULW0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULW1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULW2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULW3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULW4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULW5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULW7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULW8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULX0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULX1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULX2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULX3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULX4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULX6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULX7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULX8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULX9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULY0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULY1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULY2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULY3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULY4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULY5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULY6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULY7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULY8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULY9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULZ0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULZ1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULZ2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULZ3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULZ4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULZ5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULZ7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULZ8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178ULZ9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM00	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM01	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM02	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM03	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM04	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM05	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM06	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM07	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM08	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM10	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM11	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM12	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM13	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM16	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM17	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM18	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM19	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM20	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM21	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM22	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM24	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM25	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM26	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM27	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM28	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM29	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM31	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM33	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM34	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM36	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM38	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM39	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM40	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM41	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM42	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM43	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM44	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM45	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM46	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM47	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM48	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM49	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM50	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM51	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM52	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM53	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM54	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM55	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM56	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM57	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM58	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM59	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM60	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM61	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM62	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM63	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM64	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM65	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM66	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM67	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM68	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM69	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM70	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM72	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM73	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM74	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM75	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM76	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM77	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM78	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM79	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM80	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM81	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM82	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM83	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM84	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM85	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM86	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM87	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM88	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM89	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM90	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM91	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM93	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM94	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM96	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM97	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UM99	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMA0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMA2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMA3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMA6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMA7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMA8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMA9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMB0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMB1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMB2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMB3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMB4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMB6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMB7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMB9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMC0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMC1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMC2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMC3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMC4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMC5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMC6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMC7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMC8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMC9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMD0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMD2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMD3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMD4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMD5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMD8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UME0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UME1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UME2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UME3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UME4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UME5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UME6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UME7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UME9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMF0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMF1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMF2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMF4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMF5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMF6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMF7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMF8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMF9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMG0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMG2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMG4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMG6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMG7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMG8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMH0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMH2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMH3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMH4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMH5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMH6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMH9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMI0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMI1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMI3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMI5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMI6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMI7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMI9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMJ0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMJ1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMJ2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMJ3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMJ4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMJ5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMJ6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMJ7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMJ8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMJ9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMK0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMK1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMK2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMK3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMK4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMK5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMK6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMK7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMK8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UML0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UML1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UML2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UML3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UML4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UML5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UML6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UML7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMM0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMM1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMM2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMM3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMM4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMM5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMM6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMM7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMM9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMN3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMN4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMN5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMN6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMN8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMN9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMP0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMP1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMP2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMP3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMP5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMP6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMP7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMP8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMQ0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMQ2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMQ3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMQ4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMQ5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMQ6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMQ8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMR0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMR1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMR2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMR3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMR4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMR5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMR6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMR7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMR9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMS0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMS1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMS2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMS3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMS4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMS5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMS6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMS7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMS8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMS9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMT0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMT1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMT2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMT3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMT4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMT5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMT7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMT8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMT9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMU0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMU1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMU2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMU3	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMU4	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMU5	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMU6	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMU7	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMU8	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMU9	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMV0	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMV1	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMV2	1	0	0	0	0	0	0	0	0	0	0	1	0
A0A178UMV3	1	0	0	0	0	0	0	0	0	0	0	1	0
