whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	0903(mpidb)	0974(InnateDB)	1222(mbinfo)	1262(I2D)	1263(Molecular Connections)	1332(bhf-ucl)	1335(HPIDb)	IMEx	missing_protein_evidence
O54950	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O54957	0	0	uniprotkb	10090	0	1	0	0	1	0	0	0	0	0	1	0
O54962	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O54967	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O54970	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O54972	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O54983	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O54984	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O54985	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O54988	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O54990	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O54991	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O54992	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O54994	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O54997	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O54999	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55001	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55002	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55009	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55013	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O55017	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O55018	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55019	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55020	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55021	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55022	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O55023	0	0	uniprotkb	10090	1	0	1	0	0	0	0	0	0	0	1	0
O55026	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O55029	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O55033	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O55038	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O55042	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O55054	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55057	0	0	uniprotkb	10090	0	0	1	0	0	0	0	0	0	0	1	0
O55060	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O55083	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55086	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55091	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O55093	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55095	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O55098	0	0	uniprotkb	10090	1	1	1	0	0	0	0	0	0	0	1	0
O55100	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O55103	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O55106	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O55107	1	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	1
O55108	1	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	1
O55124	1	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	1
O55125	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O55126	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O55128	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O55131	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O55132	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55134	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O55135	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O55137	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O55138	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55142	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O55143	0	0	uniprotkb	10090	1	1	0	0	1	0	0	0	0	0	1	0
O55176	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O55177	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55178	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55179	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	1
O55187	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O55190	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55191	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O55192	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O55201	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O55222	0	0	uniprotkb	10090	1	1	0	0	0	1	0	0	0	0	1	0
O55226	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O55230	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O55234	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O55242	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O62867	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70122	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70125	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70126	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70133	0	0	uniprotkb	10090	1	1	1	0	0	0	0	0	0	0	1	0
O70145	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O70152	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70157	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O70161	0	0	uniprotkb	10090	1	1	0	0	0	1	0	0	0	0	1	0
O70162	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70166	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O70172	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70182	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70192	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70194	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70206	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70209	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O70230	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O70237	0	0	uniprotkb	10090	0	1	1	0	0	0	0	0	0	0	1	0
O70238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O70250	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O70251	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70252	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O70255	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O70263	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O70274	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O70285	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70286	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70293	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O70296	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70302	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O70305	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O70309	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O70310	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70312	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70313	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70314	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70315	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70316	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70318	0	0	uniprotkb	10090	1	1	1	0	0	0	0	0	0	0	1	0
O70322	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70325	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O70333	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O70343	0	0	uniprotkb	10090	1	0	1	0	0	0	0	0	0	0	1	0
O70349	1	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	1
O70357	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70358	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70359	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70366	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70372	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O70374	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O70400	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O70402	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70403	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70404	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70405	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70421	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O70422	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70423	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70433	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70434	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70435	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O70439	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70440	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70443	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O70445	0	0	uniprotkb	10090	0	0	1	0	0	0	0	0	0	0	1	0
O70456	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70458	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O70459	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70468	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70469	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70475	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O70479	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O70480	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70481	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O70492	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70494	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O70496	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70499	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70503	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70504	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70508	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70517	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70518	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70545	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70546	0	0	uniprotkb	10090	1	1	1	0	0	0	0	0	0	0	1	0
O70549	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70551	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70564	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70569	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70571	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O70576	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O70580	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70583	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70585	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70589	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70591	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O70616	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70618	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O70622	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O77968	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O78196	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O78197	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O78206	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O78207	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88175	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88176	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88185	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88188	0	0	uniprotkb	10090	0	1	1	0	0	0	0	0	0	0	1	0
O88190	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88191	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88192	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88193	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88194	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88195	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88196	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O88207	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O88213	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88214	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88215	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88216	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88217	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88218	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88219	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88220	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88221	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88222	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88223	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88225	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88226	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88227	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88228	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88229	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88230	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88231	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88232	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88233	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88234	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88235	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88236	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88238	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88240	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88241	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88242	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88243	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88244	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88245	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88246	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88247	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88248	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88249	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88250	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88251	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88252	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88253	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88254	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88255	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88256	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88257	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88258	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88259	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88260	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88261	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88262	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88263	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88264	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88265	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88266	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88271	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O88274	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88286	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88288	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88291	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O88294	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88305	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88307	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O88309	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88312	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88315	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88325	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O88329	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O88335	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O88338	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O88342	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88343	0	0	uniprotkb	10090	1	1	1	0	0	0	0	0	0	0	1	0
O88348	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88351	0	0	uniprotkb	10090	1	1	1	0	0	0	0	0	0	0	1	0
O88355	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88357	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88358	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88359	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88360	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88361	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88367	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88374	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O88375	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88379	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O88380	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88381	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88384	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88388	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88394	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88398	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O88412	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88418	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88427	0	0	uniprotkb	10090	0	0	1	0	0	0	0	0	0	0	1	0
O88428	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O88441	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88447	0	0	uniprotkb	10090	1	1	1	0	0	0	0	0	0	0	1	0
O88448	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88451	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O88456	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O88458	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88459	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88466	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O88470	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O88477	0	0	uniprotkb	10090	1	1	1	0	0	0	0	0	0	0	1	0
O88485	0	0	uniprotkb	10090	1	1	1	0	0	0	0	0	0	0	1	0
O88487	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88491	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O88492	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88493	1	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	1
O88494	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88507	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88508	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88509	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88513	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O88515	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88518	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88520	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O88522	0	0	uniprotkb	10090	1	1	1	0	0	0	1	0	0	0	1	0
O88523	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88531	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O88532	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88533	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88534	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88543	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88544	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88545	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O88551	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O88552	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O88554	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O88557	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88559	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88566	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88568	1	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	1
O88569	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88570	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88572	0	0	uniprotkb	10090	1	1	1	0	0	0	0	0	1	0	1	0
O88573	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88574	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88586	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88587	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O88592	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88594	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88597	0	0	uniprotkb	10090	1	1	1	0	1	0	0	0	0	0	1	0
O88601	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88602	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O88605	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88606	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88607	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88608	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88610	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88621	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88622	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
O88630	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88631	1	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	1
O88634	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O88643	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88653	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88665	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88667	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
O88668	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
O88669	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88674	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88682	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O88685	0	0	uniprotkb	10090	1	1	1	0	0	0	0	0	0	0	1	0
