whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	0903(mpidb)	1263(Molecular Connections)	1335(HPIDb)	IMEx
Q9C5G5	1	1	0	0	0	0	0	0	0	0	0
Q9C5G7	1	1	0	0	0	0	0	0	0	0	0
Q9C5G8	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5H4	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5H6	1	1	0	0	0	0	0	0	0	0	0
Q9C5H9	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5I0	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5I1	1	1	0	0	0	0	0	0	0	0	0
Q9C5I3	1	1	0	0	0	0	0	0	0	0	0
Q9C5J3	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5J4	1	1	0	0	0	0	0	0	0	0	0
Q9C5J5	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5J6	1	1	0	0	0	0	0	0	0	0	0
Q9C5J7	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5J8	1	1	0	0	0	0	0	0	0	0	0
Q9C5J9	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5K7	1	1	0	0	0	0	0	0	0	0	0
Q9C5K8	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5L3	1	1	0	0	0	0	0	0	0	0	0
Q9C5L8	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5M0	1	1	uniprotkb	3702	1	1	0	0	0	0	1
Q9C5M3	1	1	0	0	0	0	0	0	0	0	0
Q9C5M8	1	1	0	0	0	0	0	0	0	0	0
Q9C5N2	1	1	0	0	0	0	0	0	0	0	0
Q9C5N8	1	1	0	0	0	0	0	0	0	0	0
Q9C5P0	1	1	0	0	0	0	0	0	0	0	0
Q9C5P1	1	1	0	0	0	0	0	0	0	0	0
Q9C5P4	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5P6	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5P7	1	1	0	0	0	0	0	0	0	0	0
Q9C5Q2	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5Q8	1	1	0	0	0	0	0	0	0	0	0
Q9C5Q9	1	1	0	0	0	0	0	0	0	0	0
Q9C5R8	1	1	uniprotkb	3702	1	1	0	0	0	0	1
Q9C5S0	1	1	0	0	0	0	0	0	0	0	0
Q9C5S1	1	1	0	0	0	0	0	0	0	0	0
Q9C5S2	1	1	0	0	0	0	0	0	0	0	0
Q9C5S8	1	1	0	0	0	0	0	0	0	0	0
Q9C5S9	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5T3	1	1	0	0	0	0	0	0	0	0	0
Q9C5T4	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5T5	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5U0	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5U1	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5U2	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5U3	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5U8	1	1	0	0	0	0	0	0	0	0	0
Q9C5V5	1	1	0	0	0	0	0	0	0	0	0
Q9C5V6	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5W3	1	1	0	0	0	0	0	0	0	0	0
Q9C5W6	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5W7	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5W9	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5X0	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5X2	1	1	0	0	0	0	0	0	0	0	0
Q9C5X3	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5X4	1	1	0	0	0	0	0	0	0	0	0
Q9C5X8	1	1	0	0	0	0	0	0	0	0	0
Q9C5X9	1	1	0	0	0	0	0	0	0	0	0
Q9C5Y0	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5Y2	1	1	0	0	0	0	0	0	0	0	0
Q9C5Y4	1	1	0	0	0	0	0	0	0	0	0
Q9C5Z1	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5Z2	1	1	uniprotkb	3702	1	1	0	0	0	0	1
Q9C5Z3	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5Z6	1	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C5Z7	1	0	0	0	0	0	0	0	0	0	0
Q9C613	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C614	1	1	0	0	0	0	0	0	0	0	0
Q9C615	1	1	0	0	0	0	0	0	0	0	0
Q9C616	1	1	0	0	0	0	0	0	0	0	0
Q9C626	1	1	0	0	0	0	0	0	0	0	0
Q9C627	1	1	0	0	0	0	0	0	0	0	0
Q9C629	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C633	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C635	1	1	0	0	0	0	0	0	0	0	0
Q9C638	1	1	0	0	0	0	0	0	0	0	0
Q9C639	1	1	0	0	0	0	0	0	0	0	0
Q9C641	1	1	0	0	0	0	0	0	0	0	0
Q9C646	1	1	0	0	0	0	0	0	0	0	0
Q9C648	1	1	0	0	0	0	0	0	0	0	0
Q9C652	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C653	1	1	0	0	0	0	0	0	0	0	0
Q9C654	1	1	0	0	0	0	0	0	0	0	0
Q9C658	1	1	uniprotkb	3702	1	1	0	0	0	0	1
Q9C660	1	1	uniprotkb	3702	0	0	1	0	0	0	1
Q9C667	1	1	0	0	0	0	0	0	0	0	0
Q9C670	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C671	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C680	1	1	0	0	0	0	0	0	0	0	0
Q9C681	1	1	0	0	0	0	0	0	0	0	0
Q9C682	1	1	0	0	0	0	0	0	0	0	0
Q9C688	1	1	0	0	0	0	0	0	0	0	0
Q9C689	1	1	0	0	0	0	0	0	0	0	0
Q9C690	1	1	0	0	0	0	0	0	0	0	0
Q9C691	1	1	0	0	0	0	0	0	0	0	0
Q9C698	1	1	0	0	0	0	0	0	0	0	0
Q9C6A1	1	1	0	0	0	0	0	0	0	0	0
Q9C6A9	1	1	0	0	0	0	0	0	0	0	0
Q9C6B2	1	1	0	0	0	0	0	0	0	0	0
Q9C6B3	1	1	uniprotkb	3702	1	1	0	0	0	0	1
Q9C6B6	1	1	0	0	0	0	0	0	0	0	0
Q9C6B7	1	1	0	0	0	0	0	0	0	0	0
Q9C6B8	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C6B9	1	1	0	0	0	0	0	0	0	0	0
Q9C6C3	1	1	0	0	0	0	0	0	0	0	0
Q9C6C8	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C6D0	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C6D2	1	1	0	0	0	0	0	0	0	0	0
Q9C6D3	1	1	0	0	0	0	0	0	0	0	0
Q9C6E4	1	1	0	0	0	0	0	0	0	0	0
Q9C6F5	1	1	0	0	0	0	0	0	0	0	0
Q9C6F7	1	1	0	0	0	0	0	0	0	0	0
Q9C6F8	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C6G0	1	1	0	0	0	0	0	0	0	0	0
Q9C6G2	1	1	0	0	0	0	0	0	0	0	0
Q9C6H2	1	1	0	0	0	0	0	0	0	0	0
Q9C6H3	1	1	0	0	0	0	0	0	0	0	0
Q9C6H4	1	1	0	0	0	0	0	0	0	0	0
Q9C6H5	1	1	0	0	0	0	0	0	0	0	0
Q9C6I2	1	1	0	0	0	0	0	0	0	0	0
Q9C6I4	1	1	0	0	0	0	0	0	0	0	0
Q9C6I6	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C6I8	1	1	0	0	0	0	0	0	0	0	0
Q9C6J2	1	1	0	0	0	0	0	0	0	0	0
Q9C6J3	1	1	0	0	0	0	0	0	0	0	0
Q9C6K5	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C6K9	1	1	0	0	0	0	0	0	0	0	0
Q9C6L1	1	1	0	0	0	0	0	0	0	0	0
Q9C6L2	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C6L5	1	1	0	0	0	0	0	0	0	0	0
Q9C6L8	1	1	0	0	0	0	0	0	0	0	0
Q9C6M1	1	1	0	0	0	0	0	0	0	0	0
Q9C6M2	1	1	0	0	0	0	0	0	0	0	0
Q9C6M5	1	1	0	0	0	0	0	0	0	0	0
Q9C6M9	1	1	0	0	0	0	0	0	0	0	0
Q9C6N2	1	1	0	0	0	0	0	0	0	0	0
Q9C6P3	1	1	0	0	0	0	0	0	0	0	0
Q9C6P5	1	1	0	0	0	0	0	0	0	0	0
Q9C6P6	1	1	0	0	0	0	0	0	0	0	0
Q9C6R8	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C6R9	1	1	0	0	0	0	0	0	0	0	0
Q9C6S1	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C6S2	1	1	0	0	0	0	0	0	0	0	0
Q9C6S4	1	1	0	0	0	0	0	0	0	0	0
Q9C6S5	1	1	0	0	0	0	0	0	0	0	0
Q9C6S6	1	1	0	0	0	0	0	0	0	0	0
Q9C6S7	1	1	0	0	0	0	0	0	0	0	0
Q9C6S8	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C6T0	1	1	0	0	0	0	0	0	0	0	0
Q9C6T1	1	1	0	0	0	0	0	0	0	0	0
Q9C6T2	1	1	0	0	0	0	0	0	0	0	0
Q9C6T5	1	1	0	0	0	0	0	0	0	0	0
Q9C6T7	1	1	0	0	0	0	0	0	0	0	0
Q9C6V3	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C6V4	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C6W4	1	1	0	0	0	0	0	0	0	0	0
Q9C6W5	1	1	0	0	0	0	0	0	0	0	0
Q9C6W6	1	1	0	0	0	0	0	0	0	0	0
Q9C6W9	1	1	0	0	0	0	0	0	0	0	0
Q9C6X0	1	1	0	0	0	0	0	0	0	0	0
Q9C6X2	1	1	0	0	0	0	0	0	0	0	0
Q9C6X9	1	1	0	0	0	0	0	0	0	0	0
Q9C6Y3	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C6Z0	1	1	0	0	0	0	0	0	0	0	0
Q9C6Z1	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C6Z2	1	1	0	0	0	0	0	0	0	0	0
Q9C6Z3	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C701	1	1	0	0	0	0	0	0	0	0	0
Q9C707	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C710	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C713	1	1	0	0	0	0	0	0	0	0	0
Q9C717	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C718	1	1	0	0	0	0	0	0	0	0	0
Q9C720	1	1	0	0	0	0	0	0	0	0	0
Q9C723	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C725	1	1	0	0	0	0	0	0	0	0	0
Q9C733	1	1	0	0	0	0	0	0	0	0	0
Q9C744	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C748	1	1	0	0	0	0	0	0	0	0	0
Q9C754	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C757	1	1	0	0	0	0	0	0	0	0	0
Q9C758	1	1	uniprotkb	3702	0	1	0	0	0	0	1
Q9C773	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C774	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C776	1	1	0	0	0	0	0	0	0	0	0
Q9C777	1	1	0	0	0	0	0	0	0	0	0
Q9C778	1	1	0	0	0	0	0	0	0	0	0
Q9C788	1	1	0	0	0	0	0	0	0	0	0
Q9C793	1	1	0	0	0	0	0	0	0	0	0
Q9C7A2	1	1	0	0	0	0	0	0	0	0	0
Q9C7A8	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C7B1	1	1	0	0	0	0	0	0	0	0	0
Q9C7C1	1	1	0	0	0	0	0	0	0	0	0
Q9C7C3	1	1	0	0	0	0	0	0	0	0	0
Q9C7C4	1	1	0	0	0	0	0	0	0	0	0
Q9C7D2	1	1	0	0	0	0	0	0	0	0	0
Q9C7D3	1	1	0	0	0	0	0	0	0	0	0
Q9C7D4	1	1	0	0	0	0	0	0	0	0	0
Q9C7D6	1	1	0	0	0	0	0	0	0	0	0
Q9C7D7	1	1	0	0	0	0	0	0	0	0	0
Q9C7E8	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C7E9	1	1	0	0	0	0	0	0	0	0	0
Q9C7F1	1	1	0	0	0	0	0	0	0	0	0
Q9C7F2	1	1	0	0	0	0	0	0	0	0	0
Q9C7F5	1	1	0	0	0	0	0	0	0	0	0
Q9C7F7	1	1	0	0	0	0	0	0	0	0	0
Q9C7F8	1	1	0	0	0	0	0	0	0	0	0
Q9C7F9	1	1	0	0	0	0	0	0	0	0	0
Q9C7G0	1	1	0	0	0	0	0	0	0	0	0
Q9C7G1	1	1	0	0	0	0	0	0	0	0	0
Q9C7G4	1	1	0	0	0	0	0	0	0	0	0
Q9C7G6	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C7I1	1	1	0	0	0	0	0	0	0	0	0
Q9C7I3	1	1	0	0	0	0	0	0	0	0	0
Q9C7I5	1	1	0	0	0	0	0	0	0	0	0
Q9C7I7	1	1	0	0	0	0	0	0	0	0	0
Q9C7I8	1	1	0	0	0	0	0	0	0	0	0
Q9C7I9	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C7J6	1	1	0	0	0	0	0	0	0	0	0
Q9C7J9	1	1	0	0	0	0	0	0	0	0	0
Q9C7K0	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C7M1	1	1	0	0	0	0	0	0	0	0	0
Q9C7N2	1	1	0	0	0	0	0	0	0	0	0
Q9C7N3	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C7N4	1	1	0	0	0	0	0	0	0	0	0
Q9C7N5	1	1	0	0	0	0	0	0	0	0	0
Q9C7N7	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C7P1	1	1	0	0	0	0	0	0	0	0	0
Q9C7P2	1	1	0	0	0	0	0	0	0	0	0
Q9C7P4	1	1	0	0	0	0	0	0	0	0	0
Q9C7P6	1	1	0	0	0	0	0	0	0	0	0
Q9C7Q1	1	1	0	0	0	0	0	0	0	0	0
Q9C7Q8	1	1	0	0	0	0	0	0	0	0	0
Q9C7R6	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C7S0	1	1	0	0	0	0	0	0	0	0	0
Q9C7S1	1	1	0	0	0	0	0	0	0	0	0
Q9C7S5	1	1	0	0	0	0	0	0	0	0	0
Q9C7S6	1	1	0	0	0	0	0	0	0	0	0
Q9C7S7	1	1	0	0	0	0	0	0	0	0	0
Q9C7T4	1	1	0	0	0	0	0	0	0	0	0
Q9C7U1	1	1	0	0	0	0	0	0	0	0	0
Q9C7U5	1	1	0	0	0	0	0	0	0	0	0
Q9C7U8	1	1	0	0	0	0	0	0	0	0	0
Q9C7V5	1	1	0	0	0	0	0	0	0	0	0
Q9C7V7	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C7W2	1	1	0	0	0	0	0	0	0	0	0
Q9C7W4	1	1	0	0	0	0	0	0	0	0	0
Q9C7W7	1	1	0	0	0	0	0	0	0	0	0
Q9C7X0	1	1	0	0	0	0	0	0	0	0	0
Q9C7X5	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C7X7	1	1	0	0	0	0	0	0	0	0	0
Q9C7X8	1	1	0	0	0	0	0	0	0	0	0
Q9C7Y2	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C7Z1	1	1	0	0	0	0	0	0	0	0	0
Q9C7Z9	1	1	0	0	0	0	0	0	0	0	0
Q9C800	1	1	0	0	0	0	0	0	0	0	0
Q9C801	1	1	0	0	0	0	0	0	0	0	0
Q9C809	1	1	0	0	0	0	0	0	0	0	0
Q9C810	1	1	0	0	0	0	0	0	0	0	0
Q9C811	1	1	0	0	0	0	0	0	0	0	0
Q9C813	1	1	0	0	0	0	0	0	0	0	0
Q9C820	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C821	1	1	0	0	0	0	0	0	0	0	0
Q9C823	1	1	0	0	0	0	0	0	0	0	0
Q9C826	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C827	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C829	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C835	1	1	0	0	0	0	0	0	0	0	0
Q9C857	1	1	0	0	0	0	0	0	0	0	0
Q9C863	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C865	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C866	1	1	0	0	0	0	0	0	0	0	0
Q9C869	1	1	0	0	0	0	0	0	0	0	0
Q9C870	1	1	0	0	0	0	0	0	0	0	0
Q9C876	1	1	0	0	0	0	0	0	0	0	0
Q9C878	1	1	0	0	0	0	0	0	0	0	0
Q9C882	1	1	0	0	0	0	0	0	0	0	0
Q9C884	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C888	1	1	0	0	0	0	0	0	0	0	0
Q9C889	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C891	1	1	0	0	0	0	0	0	0	0	0
Q9C895	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C899	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8A4	1	1	0	0	0	0	0	0	0	0	0
Q9C8B8	1	1	0	0	0	0	0	0	0	0	0
Q9C8C1	1	1	0	0	0	0	0	0	0	0	0
Q9C8D1	1	1	0	0	0	0	0	0	0	0	0
Q9C8D4	1	1	0	0	0	0	0	0	0	0	0
Q9C8D6	1	1	0	0	0	0	0	0	0	0	0
Q9C8D8	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8E1	1	1	0	0	0	0	0	0	0	0	0
Q9C8E3	1	1	0	0	0	0	0	0	0	0	0
Q9C8E6	1	1	0	0	0	0	0	0	0	0	0
Q9C8E7	1	1	0	0	0	0	0	0	0	0	0
Q9C8F1	1	1	0	0	0	0	0	0	0	0	0
Q9C8F7	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8G4	1	1	0	0	0	0	0	0	0	0	0
Q9C8G5	1	1	0	0	0	0	0	0	0	0	0
Q9C8G9	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8H0	1	1	0	0	0	0	0	0	0	0	0
Q9C8H1	1	1	0	0	0	0	0	0	0	0	0
Q9C8J1	1	1	0	0	0	0	0	0	0	0	0
Q9C8J2	1	1	0	0	0	0	0	0	0	0	0
Q9C8J4	1	1	0	0	0	0	0	0	0	0	0
Q9C8J6	1	1	0	0	0	0	0	0	0	0	0
Q9C8J7	1	1	0	0	0	0	0	0	0	0	0
Q9C8J8	1	1	0	0	0	0	0	0	0	0	0
Q9C8K0	1	1	0	0	0	0	0	0	0	0	0
Q9C8K1	1	1	0	0	0	0	0	0	0	0	0
Q9C8K2	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8K7	1	1	0	0	0	0	0	0	0	0	0
Q9C8K8	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8L2	1	1	0	0	0	0	0	0	0	0	0
Q9C8L4	1	1	0	0	0	0	0	0	0	0	0
Q9C8L6	1	1	0	0	0	0	0	0	0	0	0
Q9C8M0	1	1	uniprotkb	3702	0	0	1	0	0	0	1
Q9C8M1	1	1	0	0	0	0	0	0	0	0	0
Q9C8M2	1	1	0	0	0	0	0	0	0	0	0
Q9C8M3	1	1	0	0	0	0	0	0	0	0	0
Q9C8M4	1	1	0	0	0	0	0	0	0	0	0
Q9C8M5	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8M9	1	1	0	0	0	0	0	0	0	0	0
Q9C8N5	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8N7	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8N9	1	1	0	0	0	0	0	0	0	0	0
Q9C8P0	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8P7	1	1	0	0	0	0	0	0	0	0	0
Q9C8P8	1	1	0	0	0	0	0	0	0	0	0
Q9C8R4	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8S6	1	1	0	0	0	0	0	0	0	0	0
Q9C8S9	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8T1	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8T7	1	1	0	0	0	0	0	0	0	0	0
Q9C8T8	1	1	0	0	0	0	0	0	0	0	0
Q9C8T9	1	1	0	0	0	0	0	0	0	0	0
Q9C8U0	1	1	0	0	0	0	0	0	0	0	0
Q9C8U2	1	1	0	0	0	0	0	0	0	0	0
Q9C8U5	1	1	0	0	0	0	0	0	0	0	0
Q9C8U6	1	1	0	0	0	0	0	0	0	0	0
Q9C8U7	1	1	0	0	0	0	0	0	0	0	0
Q9C8U8	1	1	0	0	0	0	0	0	0	0	0
Q9C8U9	1	1	0	0	0	0	0	0	0	0	0
Q9C8V0	1	1	0	0	0	0	0	0	0	0	0
Q9C8V2	1	1	0	0	0	0	0	0	0	0	0
Q9C8V8	1	1	0	0	0	0	0	0	0	0	0
Q9C8W3	1	1	0	0	0	0	0	0	0	0	0
Q9C8W5	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8W7	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8W9	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8X2	1	1	0	0	0	0	0	0	0	0	0
Q9C8X7	1	1	0	0	0	0	0	0	0	0	0
Q9C8Y1	1	1	0	0	0	0	0	0	0	0	0
Q9C8Y2	1	1	0	0	0	0	0	0	0	0	0
Q9C8Y3	1	1	uniprotkb	3702	1	1	0	0	0	0	1
Q9C8Y5	1	1	0	0	0	0	0	0	0	0	0
Q9C8Y6	1	1	0	0	0	0	0	0	0	0	0
Q9C8Y7	1	1	0	0	0	0	0	0	0	0	0
Q9C8Y8	1	1	0	0	0	0	0	0	0	0	0
Q9C8Y9	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8Z4	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C8Z9	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C901	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C907	1	1	0	0	0	0	0	0	0	0	0
Q9C909	1	1	0	0	0	0	0	0	0	0	0
Q9C911	1	1	0	0	0	0	0	0	0	0	0
Q9C912	1	1	0	0	0	0	0	0	0	0	0
Q9C918	1	1	0	0	0	0	0	0	0	0	0
Q9C919	1	1	0	0	0	0	0	0	0	0	0
Q9C920	1	1	0	0	0	0	0	0	0	0	0
Q9C923	1	1	0	0	0	0	0	0	0	0	0
Q9C927	1	1	0	0	0	0	0	0	0	0	0
Q9C932	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C933	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C941	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C942	1	1	0	0	0	0	0	0	0	0	0
Q9C944	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C947	1	1	0	0	0	0	0	0	0	0	0
Q9C948	1	1	0	0	0	0	0	0	0	0	0
Q9C950	1	1	0	0	0	0	0	0	0	0	0
Q9C952	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C955	1	1	0	0	0	0	0	0	0	0	0
Q9C958	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C960	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C963	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C966	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C968	1	1	0	0	0	0	0	0	0	0	0
Q9C971	1	1	0	0	0	0	0	0	0	0	0
Q9C975	1	1	0	0	0	0	0	0	0	0	0
Q9C977	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C983	1	1	0	0	0	0	0	0	0	0	0
Q9C991	1	1	0	0	0	0	0	0	0	0	0
Q9C992	1	1	0	0	0	0	0	0	0	0	0
Q9C994	1	1	0	0	0	0	0	0	0	0	0
Q9C995	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C996	1	1	0	0	0	0	0	0	0	0	0
Q9C998	1	1	0	0	0	0	0	0	0	0	0
Q9C999	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9A2	1	1	0	0	0	0	0	0	0	0	0
Q9C9A3	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9A5	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9A6	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9A9	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9B0	1	1	0	0	0	0	0	0	0	0	0
Q9C9B2	1	1	0	0	0	0	0	0	0	0	0
Q9C9B5	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9C0	1	1	0	0	0	0	0	0	0	0	0
Q9C9C4	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9C5	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9C6	1	1	0	0	0	0	0	0	0	0	0
Q9C9C8	1	1	0	0	0	0	0	0	0	0	0
Q9C9C9	1	1	0	0	0	0	0	0	0	0	0
Q9C9D0	1	1	0	0	0	0	0	0	0	0	0
Q9C9E3	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9F0	1	1	0	0	0	0	0	0	0	0	0
Q9C9F4	1	1	0	0	0	0	0	0	0	0	0
Q9C9F5	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9F6	1	1	0	0	0	0	0	0	0	0	0
Q9C9F7	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9G2	1	1	0	0	0	0	0	0	0	0	0
Q9C9G4	1	1	0	0	0	0	0	0	0	0	0
Q9C9G5	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9G6	1	1	0	0	0	0	0	0	0	0	0
Q9C9H5	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9H7	1	1	0	0	0	0	0	0	0	0	0
Q9C9H9	1	1	0	0	0	0	0	0	0	0	0
Q9C9I0	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9I2	1	1	0	0	0	0	0	0	0	0	0
Q9C9I3	1	1	0	0	0	0	0	0	0	0	0
Q9C9I5	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9I6	1	1	0	0	0	0	0	0	0	0	0
Q9C9I8	1	1	0	0	0	0	0	0	0	0	0
Q9C9J0	1	1	0	0	0	0	0	0	0	0	0
Q9C9J8	0	0	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9K2	1	1	0	0	0	0	0	0	0	0	0
Q9C9K3	1	1	0	0	0	0	0	0	0	0	0
Q9C9K4	1	1	0	0	0	0	0	0	0	0	0
Q9C9K5	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9K7	1	1	0	0	0	0	0	0	0	0	0
Q9C9L0	1	1	uniprotkb	3702	1	0	0	0	0	0	1
Q9C9L2	1	1	uniprotkb	3702	1	0	0	0	0	0	1
